img_name,actual,predicted,predicted_accuracy,postprocess,postprocess_accuracy
test/933_7.png,DEPOSIT,DEPOSITT,0.88,,
test/65_2.png,HANKS,HANKS,1.0,,
test/594_5.png,9365978448,SSBSSTE4AS,0.1,,
test/2046_3.png,Betty,2BTAG,0.2,,
test/5099_2.png,IV,AV,0.5,,
test/2055_6.png,Plastic,PLASTIE,0.86,,
test/321_4.png,SHOES,SHOES,1.0,,
test/2291_3.png,HOUSE,EHG,0.0,,
test/455_2.png,Bank,BANK,1.0,,
test/2225_3.png,FREE,FREE,1.0,,
test/218_4.png,Inner,NNER,0.8,,
test/902_7.png,via,VIA,1.0,,
test/19_2.png,SEHALA,SSRI,0.17,,
test/2244_2.png,Dreamer,EETRCS,0.14,,
test/216_4.png,P,P,1.0,,
test/938_7.png,GUYS,GUNYS,0.8,,
test/5186_4.png,A,A,1.0,,
test/2196_3.png,NW,NBU,0.33,,
test/2578_5.png,cafe,CAIE,0.75,,
test/2536_7.png,Letting,LEEING,0.71,,
test/37_12.png,AUTO,ATO,0.75,,
test/329_3.png,HERE,HERE,1.0,,
test/850_21.png,Management,MANAAGEMEN,0.8,,
test/2153_1.png,Hardware,HSRAEERE,0.5,,
test/2002_2.png,Developers,DEVELOPERS,1.0,,
test/5047_3.png,WATCHMEN,MATOME,0.5,,
test/37_8.png,15,151,0.67,,
test/225_7.png,8pm,8PM,1.0,,
test/907_5.png,Exposes,EKPOSES,0.86,,
test/261_1.png,P,P,1.0,,
test/5209_1.png,TERRY,TERRY,1.0,,
test/2170_3.png,COLLEGE,COEG,0.57,,
test/2320_1.png,2419,2419,1.0,,
test/857_13.png,TAMU,TAMO,0.75,,
test/208_2.png,Bank,BANK,1.0,,
test/5114_3.png,CRYSTAL,ZAY2ST4,0.29,,
test/2189_2.png,MEADOWS,MEADOWS,1.0,,
test/712_5.png,TO,TO,1.0,,
test/151_1.png,think,THINK,1.0,,
test/101_5.png,HOLLYWOOD,HOLLVWOOP,0.78,,
test/931_4.png,BMW,BMW,1.0,,
test/2151_1.png,alibaba,AIOABA,0.71,,
test/68_2.png,your,YYOUR,0.8,,
test/2541_1.png,SLATE,SLATE,1.0,,
test/184_1.png,SBI,SBR,0.67,,
test/940_6.png,AdVERTiSEMENTS,AAERISEWENIS,0.64,,
test/216_10.png,Pdg,PDG,1.0,,
test/2611_14.png,its,TS,0.67,,
test/2447_3.png,STREET,87RSE,0.33,,
test/5051_8.png,the,THE,1.0,,
test/2303_2.png,View,VIEW,1.0,,
test/739_2.png,Horsepower,HORSEROWER,0.9,,
test/253_2.png,SHENG,SHENC,0.8,,
test/187_2.png,Life,BLE,0.25,,
test/325_22.png,about,ABOUT,1.0,,
test/2603_2.png,health,HEOLTH,0.83,,
test/137_3.png,TIMES,TINES,0.8,,
test/1065_4.png,m,,0.0,,
test/281_6.png,900am,900AM,1.0,,
test/945_2.png,media,MEDA,0.8,,
test/11_5.png,23,23,1.0,,
test/595_4.png,Today,TODAYL,0.83,,
test/38_1.png,REGENCY,RECBNCCY,0.62,,
test/5042_1.png,6,6,1.0,,
test/281_1.png,Hours,HOURS,1.0,,
test/999_7.png,70,T0,0.5,,
test/63_3.png,of,OT,0.5,,
test/114_1.png,Climate,CINATE,0.71,,
test/122_7.png,Their,THEIR,1.0,,
test/155_2.png,BIKE,BIKE,1.0,,
test/1036_7.png,Gruha,84L,0.0,,
test/5002_3.png,JUNE,JLINE,0.6,,
test/62_1.png,OPEN,CREN,0.5,,
test/5096_2.png,IS,IS,1.0,,
test/2359_5.png,webs,WEOS,0.75,,
test/406_20.png,wwwloudbillboardscom,WWNGMIENEAEA,0.2,,
test/323_1.png,SBI,SBI,1.0,,
test/393_1.png,Road,ROAD,1.0,,
test/2437_2.png,CARTRIDGES,CARTRPGES,0.8,,
test/2036_1.png,Change,CHANGE,1.0,,
test/405_3.png,recommended,EECOMMENDED,0.91,,
test/403_4.png,India,INDIA,1.0,,
test/731_3.png,HiLL,HLL,0.75,,
test/2353_1.png,MAXIMUS,MAXMUS,0.86,,
test/741_2.png,hits,HTS,0.75,,
test/2375_1.png,Gwaliab,IMIAITD,0.14,,
test/51_1.png,terminal,1ARANAL,0.5,,
test/855_4.png,STICKY,SNLGK,0.33,,
test/2523_11.png,BURROW,S,0.0,,
test/2415_3.png,HOUSE,HOUSE,1.0,,
test/406_5.png,in,IN,1.0,,
test/455_3.png,of,OFF,0.67,,
test/230_1.png,Advertise,DHVERHI,0.44,,
test/1055_1.png,Formula,RNNWA,0.29,,
test/114_3.png,Affects,ATTECLS,0.57,,
test/555_1.png,msn,JAS,0.0,,
test/151_3.png,IMAX,IMAK,0.75,,
test/820_1.png,TATA,1ZA,0.25,,
test/5070_6.png,CHRISTMAS,CHRISTMAS,1.0,,
test/2240_1.png,CEYLINCO,CEYLINCO,1.0,,
test/5193_1.png,HALLOWEEN,HALLOWEEN,1.0,,
test/5044_11.png,PITT,PITT,1.0,,
test/2524_28.png,THE,S,0.0,,
test/5215_3.png,Yonetmeninden,WENENMENIMSGN,0.54,,
test/2196_2.png,65,6S,0.5,,
test/5055_2.png,DATING,DATING,1.0,,
test/204_1.png,BoBa,EGBA,0.5,,
test/144_6.png,much,MUCH,1.0,,
test/332_1.png,STOP,STOP,1.0,,
test/834_3.png,FUND,FUND,1.0,,
test/2209_2.png,GLOVES,GTOVES,0.83,,
test/2538_5.png,ROTAS,ROTAS,1.0,,
test/2541_4.png,English,EMGNLST,0.43,,
test/731_7.png,PORCORUM,PORCORUM,1.0,,
test/1026_11.png,VISA,VISA,1.0,,
test/967_4.png,PARISIAN,PARSTAN,0.75,,
test/162_2.png,3SIDED,8SIDEO,0.67,,
test/2172_1.png,888,888,1.0,,
test/5007_11.png,GEORGE,GEORGE,1.0,,
test/12_1.png,NO,KO,0.5,,
test/2524_41.png,HOUSE,8OUS,0.6,,
test/1023_19.png,VISIT,VISIT,1.0,,
test/715_2.png,Home,HOME,1.0,,
test/5026_4.png,NIRO,NIRO,1.0,,
test/5003_4.png,Enough,42ZZ24,0.0,,
test/2059_2.png,SHORTLY,SHORRLY,0.86,,
test/2165_1.png,888,888,1.0,,
test/5118_2.png,new,1OW,0.33,,
test/689_6.png,Cop,CON,0.67,,
test/30_3.png,OF,OF,1.0,,
test/2055_30.png,Toll,TOL,0.75,,
test/826_5.png,THINK,THINK,1.0,,
test/5194_2.png,NIXON,NDONN,0.4,,
test/2273_3.png,8,8,1.0,,
test/5162_3.png,7,,0.0,,
test/2430_1.png,625,625,1.0,,
test/5100_1.png,SPIDER,EPEA,0.33,,
test/666_3.png,over,OYET,0.5,,
test/671_1.png,State,SIATE,0.8,,
test/5170_5.png,MORE,AAG2E,0.2,,
test/2009_1.png,KEEPERS,4FGG,0.0,,
test/281_3.png,Operation,OPERORTION,0.8,,
test/2094_1.png,I,,0.0,,
test/64_4.png,India,INDIA,1.0,,
test/2174_3.png,soyabean,SOYABEAN,1.0,,
test/2068_1.png,SQUIRRELS,ASZN,0.0,,
test/155_6.png,NOW,NOWI,0.75,,
test/5001_1.png,LEGACY,IIEOACZ,0.43,,
test/218_3.png,Your,IRR,0.25,,
test/699_8.png,Alarm,AIAARM,0.67,,
test/5165_5.png,NEEDS,NEEDS,1.0,,
test/2166_2.png,43,48,0.5,,
test/2482_1.png,LAKETHWAITE,AKETHWAIE,0.82,,
test/2281_2.png,15,15,1.0,,
test/2046_1.png,C,O,0.0,,
test/891_6.png,CHURCH,CHURCH,1.0,,
test/281_7.png,500pm,SOOPPM,0.33,,
test/5055_4.png,BE,BE,1.0,,
test/2412_7.png,36,36,1.0,,
test/2058_1.png,earthsellers,EARTHISENERS,0.75,,
test/2357_4.png,5,5,1.0,,
test/883_1.png,2NDS,2NDS,1.0,,
test/2031_1.png,Universal,UNIVERSAALL,0.82,,
test/5069_1.png,JOAQUIN,JO4OUUN,0.57,,
test/2335_2.png,HAVEN,HRIEM,0.4,,
test/5224_2.png,ROAD,PBOAD,0.6,,
test/5228_1.png,this,THIS,1.0,,
test/230_3.png,me,NE,0.5,,
test/291_7.png,ON,ON,1.0,,
test/2202_4.png,IS,IS,1.0,,
test/412_2.png,THE,THE,1.0,,
test/2512_4.png,Mum,MUM,1.0,,
test/2512_23.png,Grahams,ERAAMS,0.71,,
test/5017_7.png,Blanchett,BIANCHETT,0.89,,
test/5024_7.png,Louis,LGUIISS,0.57,,
test/2611_17.png,Tulin,IUIR,0.4,,
test/1_1.png,CocaCola,4E1A,0.12,,
test/34_16.png,bird,HIRD,0.75,,
test/216_11.png,Tembak,TEMBAK,1.0,,
test/2624_34.png,MILLVIEW,SGA,0.0,,
test/281_12.png,900am,900AM,1.0,,
test/925_2.png,DE,DE,1.0,,
test/5026_1.png,STONE,SAE1,0.2,,
test/997_5.png,Tax,TAK,0.67,,
test/2254_6.png,Roslyn,ROSIYN,0.83,,
test/2297_7.png,VILLAS,34LN,0.17,,
test/2403_1.png,HOUSE,S,0.2,,
test/155_1.png,MONSTER,MDNSTER,0.86,,
test/5079_10.png,OF,OF,1.0,,
test/37_10.png,GEICO,GEIGC,0.6,,
test/5214_2.png,the,THE,1.0,,
test/4_6.png,AVAILABLE,AVAALUABUB,0.6,,
test/310_4.png,BANGKOK,BANGKOK,1.0,,
test/545_2.png,BANK,BANK,1.0,,
test/134_2.png,Carlsberg,GEHOS,0.11,,
test/971_5.png,62,G2,0.5,,
test/905_5.png,aires,AIRES,1.0,,
test/799_6.png,University,UNTVERSTY,0.8,,
test/386_8.png,EST,FST,0.67,,
test/137_10.png,VOTE,K0TE,0.5,,
test/1041_2.png,SHARK,SHARK,1.0,,
test/983_2.png,Bank,BAMK,0.75,,
test/2524_20.png,TREE,A,0.0,,
test/5055_6.png,MURDER,MURDER,1.0,,
test/2094_7.png,many,WDNAY,0.4,,
test/972_1.png,HUYGENS,ABOLWELENS,0.3,,
test/2012_1.png,VILLA,,0.0,,
test/970_14.png,TODAY,TODAY,1.0,,
test/2338_5.png,LESS,LESS,1.0,,
test/114_6.png,Greenhouse,GRECNHOUSE,0.9,,
test/2336_4.png,and,AND,1.0,,
test/665_1.png,Be,BE,1.0,,
test/1048_4.png,India,INDIA,1.0,,
test/5067_5.png,IL,L,0.5,,
test/5138_9.png,FROM,FRDM,0.75,,
test/151_4.png,snip,SNIIP,0.8,,
test/5062_1.png,WHY,MMY,0.33,,
test/65_5.png,Van,VANN,0.75,,
test/5044_1.png,GEORGR,GEDREE,0.5,,
test/5134_2.png,Tiffany,TIILANY,0.71,,
test/586_5.png,Rest,RREST,0.8,,
test/1036_1.png,STATE,STARE,0.8,,
test/2055_10.png,of,OF,1.0,,
test/2512_19.png,Roland,ROLAND,1.0,,
test/705_4.png,PARIS,PANIS,0.8,,
test/386_7.png,FANDOM,ANDOAL,0.5,,
test/1056_1.png,Obloom,OBKAOM,0.67,,
test/977_38.png,IS,IS,1.0,,
test/273_1.png,NO,NO,1.0,,
test/418_2.png,BANK,IM,0.0,,
test/2017_2.png,THE,THI,0.67,,
test/853_1.png,Golden,GOOLDEN,0.86,,
test/2524_7.png,SHOESTRING,SAG,0.2,,
test/107_4.png,MARCH,MARGH,0.8,,
test/170_6.png,you,YLL,0.33,,
test/2072_2.png,COTTAGE,OTTASG,0.57,,
test/584_6.png,STREETS,STREETS,1.0,,
test/2329_3.png,better,BETTTER,0.86,,
test/190_1.png,JUMBO,8GEEGE,0.0,,
test/5075_2.png,so,SO,1.0,,
test/514_1.png,deposit,O2PAST,0.43,,
test/528_2.png,Bank,BANKK,0.8,,
test/70_2.png,EXPENDABLES,EXPENDABLES,1.0,,
test/666_4.png,town,OGN,0.5,,
test/812_3.png,BILLBOARD,BILIBOARD,0.89,,
test/850_7.png,Online,ONLINE,1.0,,
test/184_4.png,CUSTOMER,CUSTOMER,1.0,,
test/599_7.png,divorce,DIVORCO,0.86,,
test/851_2.png,Bank,BANK,1.0,,
test/2508_1.png,22,22,1.0,,
test/858_9.png,HRS,HRS,1.0,,
test/893_4.png,Breast,BREAST,1.0,,
test/325_19.png,these,THESA,0.8,,
test/5129_4.png,PRINCE,RPRINC,0.67,,
test/5073_3.png,SCOTT,SRORT,0.6,,
test/5085_2.png,GREATEST,GREATEST,1.0,,
test/710_5.png,NO,NO,1.0,,
test/5076_4.png,COMING,COMING,1.0,,
test/2319_1.png,DEALING,IEUIG,0.43,,
test/970_12.png,START,START,1.0,,
test/133_3.png,Of,0F,0.5,,
test/851_3.png,of,OF,1.0,,
test/6_4.png,India,INCIA,0.8,,
test/5069_4.png,WITHERSPOON,WRHEREROON,0.64,,
test/2512_14.png,Sign,SIGN,1.0,,
test/219_1.png,Crank,GARK,0.4,,
test/181_1.png,SONY,SONYY,0.8,,
test/288_2.png,Fruit,FOIF,0.4,,
test/2081_2.png,Art,K7ZC,0.0,,
test/2618_3.png,VIEW,IG,0.25,,
test/5114_5.png,MAY,0THT,0.0,,
test/2336_2.png,Child,CHLD,0.8,,
test/584_3.png,SCHEDULE,SCHEDDULE,0.89,,
test/208_1.png,State,STATE,1.0,,
test/2403_2.png,NAME,OO,0.0,,
test/2391_1.png,Jindals,9ERJALS,0.43,,
test/66_2.png,Klein,KKIELN,0.5,,
test/220_1.png,Mickey,MICKEY,1.0,,
test/786_1.png,BULLPEN,BUDAREN,0.57,,
test/2539_2.png,FLOWER,OWER,0.67,,
test/710_7.png,Property,PROPERTY,1.0,,
test/696_13.png,DAY,GLAYY,0.4,,
test/1023_5.png,YOU,YOU,1.0,,
test/385_1.png,TP,TP,1.0,,
test/605_2.png,KDFW,KDFW,1.0,,
test/312_1.png,Aluontop,ALUGLTOD,0.62,,
test/5186_5.png,FILM,FILM,1.0,,
test/2262_1.png,THE,FTHIE,0.6,,
test/363_1.png,OPEN,AGL,0.0,,
test/162_4.png,BROWN,BRROWWN,0.71,,
test/5020_1.png,CLINT,CLINT,1.0,,
test/592_1.png,COFFEE,ESGE,0.17,,
test/815_2.png,ATM,,0.0,,
test/5199_2.png,HOOD,FOOD,0.75,,
test/64_6.png,PHOTO,PHOTO,1.0,,
test/5008_1.png,AUDREY,AUDREY,1.0,,
test/5197_2.png,SAYS,SAIS,0.75,,
test/5007_5.png,DON,DON,1.0,,
test/984_6.png,7864260176,T84416016,0.6,,
test/2469_1.png,The,S,0.0,,
test/5107_10.png,THEM,THEM,1.0,,
test/909_1.png,KB,KR,0.5,,
test/5129_10.png,TIME,TIME,1.0,,
test/2314_1.png,Number,NUMBER,1.0,,
test/5137_16.png,CHANGELING,CANGELNE,0.7,,
test/2423_1.png,28,23,0.5,,
test/590_19.png,ook,OOK,1.0,,
test/5007_6.png,MURRAY,MORRAY,0.83,,
test/2492_1.png,THE,THE,1.0,,
test/148_2.png,a,A,1.0,,
test/410_1.png,TWIN,IWIN,0.75,,
test/5086_12.png,FROST,FROST,1.0,,
test/367_6.png,Restrooms,RESTROOMS,1.0,,
test/958_11.png,Service,SERRVICE,0.88,,
test/5042_22.png,THE,THE,1.0,,
test/5228_7.png,MATT,MATT,1.0,,
test/777_1.png,LIFE,LIFE,1.0,,
test/140_3.png,18008091469,100AGTAGE,0.27,,
test/169_3.png,PURCHASE,OKDHAGB,0.25,,
test/167_1.png,State,STATTE,0.83,,
test/5015_1.png,SHANGHAI,SHANGSA,0.75,,
test/244_1.png,WWW,1WZI7,0.2,,
test/2305_1.png,5,5,1.0,,
test/976_1.png,PACHA,EANAA,0.4,,
test/5147_1.png,Disney,TENP,0.17,,
test/34_9.png,for,FFOR,0.75,,
test/2290_4.png,Corrie,CORRIE,1.0,,
test/2611_13.png,19th,1THH,0.5,,
test/589_1.png,Nestle,NESLE,0.83,,
test/2114_4.png,currently,CURENTIY,0.78,,
test/188_3.png,Toyota,TOYOTA,1.0,,
test/328_5.png,your,YOUR,1.0,,
test/866_5.png,Lower,LOWER,1.0,,
test/945_3.png,Driving,DRIVING,1.0,,
test/121_3.png,25,25,1.0,,
test/945_4.png,Your,YOR,0.75,,
test/4_1.png,WRAPS,VRPS,0.6,,
test/390_3.png,Yellow,YEILOYR,0.57,,
test/107_1.png,JOHNNY,IOFNAL,0.33,,
test/5069_3.png,REESE,REESE1,0.83,,
test/1094_2.png,NEXT,NFXO,0.5,,
test/5201_1.png,CARS,ZAZZA,0.2,,
test/329_6.png,as,AS,1.0,,
test/2342_2.png,for,FOR,1.0,,
test/5103_18.png,BIG,BIG,1.0,,
test/395_5.png,Erciting,A8RER9,0.0,,
test/689_5.png,Traffic,TRAT1IC,0.71,,
test/321_10.png,DOG,DOO,0.67,,
test/574_1.png,SHARE,SHARE,1.0,,
test/5132_1.png,THE,TIF,0.33,,
test/2127_4.png,1949,IGAS,0.0,,
test/5137_4.png,die,DIE,1.0,,
test/5130_1.png,RICK,AIEA,0.25,,
test/1023_6.png,HAPPY,HAPPY,1.0,,
test/2055_5.png,with,OTI,0.25,,
test/2624_12.png,VISTA,VISTA,1.0,,
test/5046_3.png,OF,OF,1.0,,
test/2624_7.png,10,10,1.0,,
test/5153_5.png,UNSTOPPABLE,LSTEPPABLE,0.73,,
test/977_31.png,HIERDIE,HIEROIE,0.86,,
test/392_1.png,State,STALE,0.8,,
test/31_2.png,OF,OF,1.0,,
test/138_12.png,River,RIVER,1.0,,
test/291_3.png,THROW,THROW,1.0,,
test/5181_3.png,SALT,SALT,1.0,,
test/794_2.png,YOURSELF,MOUNEE,0.38,,
test/5049_2.png,ROYAL,BOYAL,0.8,,
test/5017_13.png,Heath,HEATH,1.0,,
test/122_10.png,Payloads,PEVLOADS,0.75,,
test/5187_4.png,DOOR,DOOR,1.0,,
test/756_3.png,Mobile,MOBLLE,0.83,,
test/2523_9.png,THE,IS,0.0,,
test/178_2.png,CRNU,CRNU,1.0,,
test/857_6.png,OFFICE,OFFLCE,0.83,,
test/363_4.png,507719,50Y719,0.83,,
test/2579_3.png,BEHOLD,BGOLB,0.5,,
test/2450_2.png,HOUSE,HOUSE,1.0,,
test/925_3.png,BRETAGNE,BRETAGNE,1.0,,
test/306_2.png,ALERT,ALEFT,0.8,,
test/108_11.png,Services,SENAES,0.5,,
test/2025_3.png,VIEW,VTET,0.5,,
test/2536_8.png,Two,TNO,0.67,,
test/138_13.png,Chain,CHAN,0.8,,
test/2109_2.png,SANYO,SAYY9,0.6,,
test/5090_2.png,ARK,AKK,0.67,,
test/969_6.png,FIXTURES,FNXTORES,0.75,,
test/672_5.png,BOOK,37,0.0,,
test/135_4.png,BETTER,RETTER,0.83,,
test/377_5.png,Research,RESEARCH,1.0,,
test/2055_29.png,WAY,WAY,1.0,,
test/395_6.png,Menuboard,MFNRAA,0.33,,
test/321_5.png,OFF,OFF,1.0,,
test/2524_33.png,GRANGE,AZNO,0.17,,
test/149_5.png,out,OOT,0.67,,
test/2538_2.png,AREPO,ARESEO,0.67,,
test/62_7.png,Job,JOB,1.0,,
test/2523_23.png,18,18,1.0,,
test/2541_3.png,Old,O,0.33,,
test/846_2.png,VEDETT,VEDETT,1.0,,
test/363_3.png,No,NO,1.0,,
test/161_2.png,bloom,OBNSAS,0.17,,
test/2200_12.png,THREE,THREE,1.0,,
test/170_4.png,India,INDIA,1.0,,
test/696_6.png,advertising,BRERSE,0.27,,
test/5022_1.png,GERARO,GEREMZD,0.43,,
test/5102_1.png,POJEDYNEK,POIEDYNEK,0.89,,
test/832_1.png,Go,GO,1.0,,
test/2117_1.png,50,50,1.0,,
test/5154_2.png,BEFORE,BEFORE,1.0,,
test/59_2.png,REYAMI,REYAM1,0.83,,
test/241_3.png,com,COM,1.0,,
test/5024_2.png,and,ANND,0.75,,
test/5101_1.png,SOLARIS,SDHU4E9,0.14,,
test/791_14.png,BEDS,BEDS,1.0,,
test/2462_2.png,PRICES,PRICE,0.83,,
test/6_6.png,PSegment,PSEGMENT,1.0,,
test/361_1.png,DART,DART,1.0,,
test/977_39.png,VIR,WIA,0.33,,
test/225_8.png,wwwmotherwellacuk,WWNGAG,0.18,,
test/672_3.png,message,MESSAGE,1.0,,
test/402_1.png,airtel,SLCSI1,0.0,,
test/440_5.png,CONSTRUCTION,CONNSTHUCTON,0.75,,
test/2148_1.png,17d,170,0.67,,
test/218_1.png,Crank,IAN,0.4,,
test/2529_1.png,BLOOMERS,DLO0NIERS,0.56,,
test/535_1.png,HOLLYWOOD,OLLVWWOOB,0.56,,
test/984_3.png,Inc,TNC,0.67,,
test/5135_3.png,ROZRA,RO7RA,0.8,,
test/169_5.png,STATE,STATE,1.0,,
test/2045_5.png,ROAD,KGH,0.0,,
test/425_5.png,K,HO,0.0,,
test/5094_4.png,MANGATHA,GREDIGANA,0.22,,
test/140_2.png,HERE,HERE,1.0,,
test/2524_15.png,PALMER,R4,0.0,,
test/598_1.png,See,SEE,1.0,,
test/294_1.png,eye,EYYE,0.75,,
test/857_29.png,HEIGHT,HEIGHT,1.0,,
test/40_5.png,PROHIBITED,FROIIDMTED,0.6,,
test/830_9.png,TAKEN,TAREM,0.6,,
test/2031_3.png,Positive,POSITIVE,1.0,,
test/319_1.png,wwwvtrjtcom,WWWAYIITCOIM,0.58,,
test/546_5.png,call,CALL,1.0,,
test/184_3.png,SBI,SB,0.67,,
test/590_13.png,de,DE,1.0,,
test/272_4.png,first,FIRST,1.0,,
test/783_1.png,AUCTION,AUCTION,1.0,,
test/2400_1.png,9,9,1.0,,
test/278_2.png,ONLY,ONLY,1.0,,
test/905_6.png,NUEVO,COET9,0.2,,
test/2115_6.png,flicker,FLICKR,0.86,,
test/1017_3.png,KINGFISHER,AUNGGISIER,0.6,,
test/285_3.png,in,IN,1.0,,
test/5132_6.png,EARTH,EARTH,1.0,,
test/2572_3.png,design,DESIGA,0.83,,
test/912_1.png,SUN,SUM,0.67,,
test/799_4.png,India,INDIA,1.0,,
test/2237_2.png,did,DID,1.0,,
test/2624_4.png,Membury,MENBURY,0.86,,
test/306_5.png,USE,USE,1.0,,
test/5092_1.png,JURASSIC,JURASSIC,1.0,,
test/2034_5.png,tomorrow,OINORRON,0.5,,
test/5079_3.png,IT,I,0.5,,
test/682_4.png,rights,RIGHTS,1.0,,
test/2563_1.png,NESCAFE,NESHN,0.43,,
test/2591_1.png,rose,ROST,0.75,,
test/52_3.png,ATM,AIM,0.67,,
test/858_1.png,NEXT,NEXT,1.0,,
test/2515_1.png,23,23,1.0,,
test/234_4.png,India,INDIA,1.0,,
test/2171_1.png,Ali,ALI,1.0,,
test/2523_13.png,TOURNESOL,AASSS,0.11,,
test/771_15.png,Action,ACTION,1.0,,
test/696_11.png,99,S9G,0.33,,
test/2078_14.png,CO,CO,1.0,,
test/205_4.png,billboard,BILIBOARD,0.89,,
test/696_14.png,WWW,WWW,1.0,,
test/2005_1.png,NANCY,IZZGZ,0.0,,
test/5090_1.png,lost,ZOG7A,0.2,,
test/207_9.png,way,WDY,0.67,,
test/406_19.png,5683,ECSG3,0.2,,
test/2415_4.png,KINGSMEAD,KINGSMEAD,1.0,,
test/5051_16.png,THE,1,0.0,,
test/5051_24.png,LIVING,LIVING,1.0,,
test/866_7.png,Ask,ASK,1.0,,
test/2008_1.png,VALLEY,ALLEY,0.83,,
test/5024_3.png,Dreams,DDNEAAS,0.57,,
test/599_1.png,FGALAWFIRM,FGALAWFIRM,1.0,,
test/598_8.png,am,AN,0.5,,
test/5184_5.png,THE,THE,1.0,,
test/548_6.png,designstockz,OESIGASIOEK,0.58,,
test/5048_1.png,ALIENS,ALLENG,0.67,,
test/2361_2.png,VIEW,VIEW,1.0,,
test/595_10.png,Coupon,COUPON,1.0,,
test/977_15.png,RESERVED,RESERYEO,0.75,,
test/997_9.png,DAY,DAYI,0.75,,
test/5080_7.png,TO,TO,1.0,,
test/2046_2.png,560,S80,0.33,,
test/177_3.png,OF,OF,1.0,,
test/195_3.png,LAOAG,LAIG,0.6,,
test/249_2.png,LED,LED,1.0,,
test/2012_2.png,MOLLY,IAZ,0.0,,
test/5107_1.png,THE,THE,1.0,,
test/2017_9.png,Pvt,PUF,0.33,,
test/554_2.png,Sale,STE,0.5,,
test/391_1.png,STOP,STOP,1.0,,
test/2176_2.png,wwwshutterstockcom,WWWSHTUSTSSEOKCMM,0.61,,
test/546_13.png,business,BUSINESS,1.0,,
test/985_1.png,video,WIOEO,0.6,,
test/2096_1.png,7,7,1.0,,
test/291_14.png,CANCER,CANCER,1.0,,
test/321_1.png,HANDY,IAND,0.6,,
test/5051_1.png,When,WHEN,1.0,,
test/977_20.png,OF,OF,1.0,,
test/984_7.png,Adventure,AADVENTURE,0.9,,
test/205_1.png,This,THIS,1.0,,
test/5065_1.png,POUR,POUR,1.0,,
test/5088_1.png,BEING,BEIING,0.83,,
test/883_8.png,online,ONLINE,1.0,,
test/69_10.png,america,ANERCA,0.71,,
test/696_15.png,CITY,CIY,0.75,,
test/1056_2.png,Obloom,OBLAOM,0.83,,
test/851_1.png,State,SRORE,0.4,,
test/2274_1.png,45,45,1.0,,
test/5215_1.png,Dabbe,TAABBE,0.67,,
test/415_1.png,THIS,THIS,1.0,,
test/5080_5.png,OUR,OUR,1.0,,
test/5202_7.png,ETERNA,ETERNA,1.0,,
test/955_2.png,GROUP,GROOUP,0.83,,
test/958_5.png,General,GENERAL,1.0,,
test/795_5.png,Again,AGAIN,1.0,,
test/682_3.png,Reproduction,REPRODUCION,0.92,,
test/756_5.png,Let,1ET,0.67,,
test/2332_2.png,COTTAGE,CORFAG,0.57,,
test/439_6.png,4,4,1.0,,
test/367_16.png,Shop,SHOP,1.0,,
test/2094_8.png,colours,ILOW,0.29,,
test/205_8.png,plant,PLANT,1.0,,
test/1036_6.png,VIJAYAWADA,MTANAIL,0.2,,
test/5167_2.png,SOLOIST,SOLOIST,1.0,,
test/5212_5.png,LEECHES,EECHES,0.86,,
test/2597_14.png,STAIRS,STAIRS,1.0,,
test/767_1.png,Wooden,WOODEN,1.0,,
test/2192_5.png,1,1,1.0,,
test/850_13.png,Virtual,VINUAL,0.71,,
test/844_1.png,BEST,BEST,1.0,,
test/261_4.png,HYDERABAD,HYDERABAD,1.0,,
test/138_17.png,8779453965,B779ASBSSS,0.3,,
test/2621_9.png,Chruch,LOES,0.0,,
test/530_1.png,THE,THE,1.0,,
test/857_22.png,NON,NON,1.0,,
test/2524_12.png,ALDER,3,0.0,,
test/2295_1.png,YOUR,YOUR,1.0,,
test/273_2.png,PARKING,PARKING,1.0,,
test/2512_12.png,Welcome,WELCOME,1.0,,
test/2251_2.png,COOMBE,COOMBE,1.0,,
test/63_2.png,Bank,BANK,1.0,,
test/530_2.png,BACK,BAAG,0.5,,
test/31_3.png,COLOR,COLOR,1.0,,
test/245_2.png,isTANBUL,ISTANE0I,0.62,,
test/5027_1.png,WILLIS,WILLIS,1.0,,
test/2464_6.png,the,HE,0.67,,
test/2087_2.png,7,7,1.0,,
test/529_10.png,OCT,OCT,1.0,,
test/934_7.png,launches,IAUNCHES,0.88,,
test/2625_1.png,faILtE,TAILKE,0.67,,
test/922_6.png,PPINANG,PPINANG,1.0,,
test/5103_15.png,RONALD,B0NALD,0.67,,
test/2523_7.png,HOUSE,4OUST,0.6,,
test/209_4.png,India,INDIA,1.0,,
test/167_3.png,Of,OT,0.5,,
test/684_6.png,NO,NO,1.0,,
test/2464_7.png,year,YEARI,0.8,,
test/5146_6.png,WRONG,WARRONG,0.71,,
test/2564_1.png,NESCAFE,LON,0.0,,
test/712_14.png,CONSUMER,CONSUMER,1.0,,
test/5067_3.png,DYLAN,A,0.2,,
test/644_3.png,of,OF,1.0,,
test/715_3.png,to,TO,1.0,,
test/983_4.png,India,INDAA,0.8,,
test/5151_1.png,CINEMASTERPIECES,CNENSTAEEE,0.44,,
test/2020_1.png,THE,8,0.0,,
test/52_2.png,HOURS,GGRS,0.4,,
test/629_5.png,50,S50,0.67,,
